elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
45767,1538.5596,45.52502,543.8943,16.093405,0.0028635317,4.0020014E-4,50,60.071804;
45788,1545.2142,45.721924,546.40265,16.167627,0.0023667603,4.1433616E-4,50,59.96643;
45803,1539.7643,45.560665,548.9137,16.241928,0.001704132,4.2519023E-4,50,58.216732;
45817,1534.7285,45.41166,551.4105,16.315807,0.002336457,4.3645725E-4,50,58.23724;
45836,1531.3405,45.31141,553.90125,16.389507,0.0021264984,4.4852658E-4,50,58.540043;
45851,1524.6761,45.114216,556.3765,16.46275,0.0021658656,4.6020694E-4,50,58.57525;
45867,1523.2333,45.07152,558.8435,16.535746,0.0020766917,4.7172653E-4,50,58.745804;
45885,1521.381,45.016712,561.30884,16.608694,0.0020934117,4.8309838E-4,50,59.20008;
45902,1525.4762,45.13789,563.77386,16.681633,0.001976052,4.9413345E-4,50,58.645844;
45917,1530.8,45.295418,566.2508,16.754923,0.0019980571,5.0497113E-4,50,60.059784;
45933,1535.8262,45.444138,568.73804,16.82852,0.0012829908,5.135972E-4,50,60.103775;
45949,1539.8239,45.562428,571.2357,16.902424,0.0014170657,5.209358E-4,50,60.103146;
45965,1544.8547,45.71129,573.7474,16.976742,0.0011667252,5.277939E-4,50,60.426533;
